"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Coffee","2020-08-23","10","12828","3","1741","17.3","14.8"
"Coffee","2020-08-24","156","12984","25","1766","16.1","14.9"
"Coffee","2020-08-25","131","13115","10","1776","14.1","14.3"
"Coffee","2020-08-26","144","13259","14","1790","13.4","14"
"Coffee","2020-08-27","102","13361","6","1796","12.6","13.7"
"Coffee","2020-08-28","24","13385","1","1797","11.7","13"
"Coffee","2020-08-29","113","13498","14","1811","12.3","13.9"
"Coffee","2020-08-30","9","13507","2","1813","11.1","14.2"
"Coffee","2020-08-31","168","13675","23","1836","10.8","13.4"
"Coffee","2020-09-01","149","13824","10","1846","10.7","12.4"
"Coffee","2020-09-02","144","13968","10","1856","10.3","11.9"
"Coffee","2020-09-03","128","14096","17","1873","11.3","12"
"Coffee","2020-09-04","20","14116","1","1874","11.5","11.6"
"Coffee","2020-09-05","127","14243","10","1884","10.8","11.5"
"Coffee","2020-09-06","5","14248","2","1886","13.4","12.3"
"Coffee","2020-09-07","61","14309","6","1892","12.8","11.8"
"Coffee","2020-09-08","137","14446","18","1910","13.7","12.2"
"Coffee","2020-09-09","107","14553","19","1929","15.3","12.8"
"Coffee","2020-09-10","82","14635","7","1936","14.6","13"
"Coffee","2020-09-11","29","14664","0","1936","13.9","12.7"
"Coffee","2020-09-12","96","14760","4","1940","13.3","12.1"
"Coffee","2020-09-13","7","14767","3","1943","13.8","13.6"
"Coffee","2020-09-14","144","14911","14","1957","13.7","13.3"
"Coffee","2020-09-15","154","15065","9","1966","12.7","13.2"
"Coffee","2020-09-16","94","15159","10","1976","11.7","13.5"
"Coffee","2020-09-17","29","15188","1","1977","11","12.8"
"Coffee","2020-09-18","27","15215","7","1984","14.7","14.3"
"Coffee","2020-09-19","105","15320","18","2002","16.5","14.9"
"Coffee","2020-09-20","9","15329","1","2003","12","12.9"
"Coffee","2020-09-21","83","15412","10","2013","12.3","13"
"Coffee","2020-09-22","85","15497","11","2024","13.3","13"
"Coffee","2020-09-23","84","15581","6","2030","12.8","12.3"
"Coffee","2020-09-24","85","15666","8","2038","13.7","12.3"
"Coffee","2020-09-25","13","15679","1","2039","11.1","12.9"
"Coffee","2020-09-26","64","15743","2","2041","9.1","12.8"
"Coffee","2020-09-27","4","15747","1","2042","11.1","11.5"
"Coffee","2020-09-28","93","15840","14","2056","11.5","11.9"
"Coffee","2020-09-29","71","15911","2","2058","10","11.7"
"Coffee","2020-09-30","78","15989","4","2062","9.7","11.3"
"Coffee","2020-10-01","91","16080","5","2067","9.2","11.4"
"Coffee","2020-10-02","20","16100","1","2068","8.8","9.9"
"Coffee","2020-10-03","41","16141","3","2071","9.4","9.2"
"Coffee","2020-10-04","19","16160","2","2073","7.3","9.2"
"Coffee","2020-10-05","141","16301","12","2085","6.4","8.9"
"Coffee","2020-10-06","110","16411","3","2088","6.4","8.2"
"Coffee","2020-10-07","96","16507","8","2096","6.8","8.3"
"Coffee","2020-10-08","83","16590","1","2097","6.2","7.7"
"Coffee","2020-10-09","55","16645","0","2097","5.5","7.2"
"Coffee","2020-10-10","61","16706","10","2107","6.8","8.1"
"Coffee","2020-10-11","1","16707","0","2107","5.3","6.3"
"Coffee","2020-10-12","48","16755","2","2109","4.7","5.5"
"Coffee","2020-10-13","95","16850","6","2115","5.2","5.8"
"Coffee","2020-10-14","87","16937","7","2122","5.2","6"
"Coffee","2020-10-15","60","16997","1","2123","5.2","5.7"
"Coffee","2020-10-16","8","17005","1","2124","7","6.3"
"Coffee","2020-10-17","69","17074","3","2127","5.3","6.1"
"Coffee","2020-10-18","5","17079","0","2127","5.3","5.3"
"Coffee","2020-10-19","88","17167","8","2135","6","5.3"
"Coffee","2020-10-20","119","17286","10","2145","6.3","5.7"
"Coffee","2020-10-21","85","17371","5","2150","6","5.6"
"Coffee","2020-10-22","73","17444","7","2157","7.1","6.2"
"Coffee","2020-10-23","22","17466","1","2158","6","6.5"
"Coffee","2020-10-24","78","17544","10","2168","7.2","6.2"
"Coffee","2020-10-25","9","17553","1","2169","8.8","7"
"Coffee","2020-10-26","106","17659","10","2179","8.8","7.4"
"Coffee","2020-10-27","85","17744","12","2191","9.6","8"
"Coffee","2020-10-28","70","17814","5","2196","9.8","7.9"
"Coffee","2020-10-29","69","17883","5","2201","9.5","8.3"
"Coffee","2020-10-30","21","17904","2","2203","10.2","8.1"
"Coffee","2020-10-31","76","17980","7","2210","9.7","8.4"
"Coffee","2020-11-01","9","17989","3","2213","12.9","10.8"
"Coffee","2020-11-02","82","18071","10","2223","13.3","11"
"Coffee","2020-11-03","32","18103","6","2229","13.9","11.8"
"Coffee","2020-11-04","101","18204","18","2247","15.4","12.6"
"Coffee","2020-11-05","95","18299","8","2255","15.6","12.5"
"Coffee","2020-11-06","30","18329","7","2262","17.6","13.9"
"Coffee","2020-11-07","56","18385","8","2270","18.3","14"
"Coffee","2020-11-08","8","18393","4","2274","20.7","16.8"
"Coffee","2020-11-09","68","18461","9","2283","20.8","17"
"Coffee","2020-11-10","33","18494","1","2284","18.6","16.3"
"Coffee","2020-11-11","88","18582","13","2297","18.2","16.8"
"Coffee","2020-11-12","104","18686","11","2308","18.5","17"
"Coffee","2020-11-13","22","18708","6","2314","19","18.3"
"Coffee","2020-11-14","98","18806","19","2333","19.8","19"
"Coffee","2020-11-15","5","18811","3","2336","21.2","20.9"
"Coffee","2020-11-16","60","18871","11","2347","21.9","21.4"
"Coffee","2020-11-17","54","18925","4","2351","22.5","20.6"
"Coffee","2020-11-18","144","19069","13","2364","21.7","19.9"
"Coffee","2020-11-19","98","19167","9","2373","21.5","20"
"Coffee","2020-11-20","25","19192","1","2374","18.2","18.6"
"Coffee","2020-11-21","139","19331","22","2396","17.7","18.7"
"Coffee","2020-11-22","16","19347","4","2400","12.7","16.9"
"Coffee","2020-11-23","114","19461","22","2422","12.8","17.4"
"Coffee","2020-11-24","28","19489","6","2428","14.8","18.7"
"Coffee","2020-11-25","117","19606","19","2447","15.9","18.8"
"Coffee","2020-11-26","7","19613","2","2449","18.6","20.1"
"Coffee","2020-11-27","27","19640","6","2455","21.2","19.7"
"Coffee","2020-11-28","97","19737","23","2478","22.4","20"
"Coffee","2020-11-29","17","19754","8","2486","25.5","19.1"
"Coffee","2020-11-30","182","19936","48","2534","26.5","19.7"
"Coffee","2020-12-01","55","19991","10","2544","26.1","20.4"
"Coffee","2020-12-02","208","20199","38","2582","26.3","21.1"
"Coffee","2020-12-03","175","20374","37","2619","25.3","22"
"Coffee","2020-12-04","32","20406","9","2628","26.1","23.7"
"Coffee","2020-12-05","98","20504","27","2655","26.7","24.5"
"Coffee","2020-12-06","16","20520","4","2659","23.5","24.5"
"Coffee","2020-12-07","208","20728","25","2684","21.5","24"
"Coffee","2020-12-08","67","20795","10","2694","21","23.5"
"Coffee","2020-12-09","203","20998","38","2732","21.1","23.7"
"Coffee","2020-12-10","237","21235","34","2766","20.1","22.7"
"Coffee","2020-12-11","40","21275","11","2777","20","23.1"
"Coffee","2020-12-12","202","21477","30","2807","18.2","22.4"
"Coffee","2020-12-13","23","21500","5","2812","17.7","20.6"
"Coffee","2020-12-14","246","21746","46","2858","18.7","20.1"
"Coffee","2020-12-15","52","21798","14","2872","20.4","20.7"
"Coffee","2020-12-16","257","22055","47","2919","20.3","20.7"
"Coffee","2020-12-17","211","22266","27","2946","20.1","20.1"
"Coffee","2020-12-18","34","22300","7","2953","19.1","19.6"
"Coffee","2020-12-19","187","22487","31","2984","19.4","18.8"
"Coffee","2020-12-20","26","22513","10","2994","21.8","19.7"
"Coffee","2020-12-21","156","22669","34","3028","22.2","20.4"
"Coffee","2020-12-22","48","22717","14","3042","22.5","21.5"
"Coffee","2020-12-23","217","22934","58","3100","23.7","22"
"Coffee","2020-12-24","36","22970","12","3112","26.7","23.4"
"Coffee","2020-12-25","4","22974","2","3114","30.9","25"
"Coffee","2020-12-26","107","23081","27","3141","32.1","25.7"
"Coffee","2020-12-27","13","23094","9","3150","36.5","29.1"
"Coffee","2020-12-28","168","23262","34","3184","36.3","29.2"
"Coffee","2020-12-29","79","23341","19","3203","35.5","29"
"Coffee","2020-12-30","264","23605","58","3261","34.9","29.3"
"Coffee","2020-12-31","74","23679","23","3284","34.5","30.6"
"Coffee","2021-01-01","4","23683","0","3284","27.4","29.1"
"Coffee","2021-01-02","151","23834","41","3325","27.7","29.9"
"Coffee","2021-01-03","5","23839","1","3326","20.6","28.6"
"Coffee","2021-01-04","267","24106","62","3388","21.1","28.7"
"Coffee","2021-01-05","118","24224","34","3422","21.7","28.6"
"Coffee","2021-01-06","271","24495","41","3463","20.8","27.8"
"Coffee","2021-01-07","200","24695","29","3492","18.4","26.5"
"Coffee","2021-01-08","53","24748","11","3503","21.4","24.4"
"Coffee","2021-01-09","210","24958","26","3529","19.3","23.5"
"Coffee","2021-01-10","26","24984","4","3533","18.6","19.6"
"Coffee","2021-01-11","63","25047","14","3547","18.5","19.8"
"Coffee","2021-01-12","97","25144","21","3568","17.4","19.6"
"Coffee","2021-01-13","65","25209","5","3573","16.4","18.6"
"Coffee","2021-01-14","146","25355","17","3590","16","17.2"
"Coffee","2021-01-15","49","25404","7","3597","15","18.2"
"Coffee","2021-01-16","29","25433","8","3605","17.2","18.2"
"Coffee","2021-01-17","23","25456","2","3607","16.3","17.4"
"Coffee","2021-01-18","73","25529","8","3615","14.6","16.5"
"Coffee","2021-01-19","76","25605","9","3624","13.2","15.3"
"Coffee","2021-01-20","110","25715","13","3637","13.8","15.1"
"Coffee","2021-01-21","133","25848","10","3647","13.2","14.6"
"Coffee","2021-01-22","74","25922","11","3658","13.3","14.2"
"Coffee","2021-01-23","25","25947","11","3669","15.7","16.4"
"Coffee","2021-01-24","28","25975","7","3676","18","17.1"
"Coffee","2021-01-25","106","26081","21","3697","19.3","17"
"Coffee","2021-01-26","118","26199","19","3716","19.9","16.6"
"Coffee","2021-01-27","70","26269","17","3733","21.7","17.7"
"Coffee","2021-01-28","120","26389","20","3753","23","18.1"
"Coffee","2021-01-29","60","26449","7","3760","22.5","17.9"
"Coffee","2021-01-30","1","26450","0","3760","16.2","15.9"
"Coffee","2021-01-31","0","26450","0","3760","12.6","15.3"
"Coffee","2021-02-01","0","26450","0","3760","9.8","14.5"
"Colquitt","2020-02-01","0","0","0","0",".","."
"Colquitt","2020-02-02","0","0","0","0",".","."
"Colquitt","2020-02-03","0","0","0","0",".","."
"Colquitt","2020-02-04","0","0","0","0",".","."
"Colquitt","2020-02-05","0","0","0","0",".","."
"Colquitt","2020-02-06","0","0","0","0",".","."
"Colquitt","2020-02-07","0","0","0","0","0","."
"Colquitt","2020-02-08","0","0","0","0","0","."
"Colquitt","2020-02-09","0","0","0","0","0","."
"Colquitt","2020-02-10","0","0","0","0","0","."
"Colquitt","2020-02-11","0","0","0","0","0","."
"Colquitt","2020-02-12","0","0","0","0","0","."
"Colquitt","2020-02-13","0","0","0","0","0","."
"Colquitt","2020-02-14","0","0","0","0","0","0"
"Colquitt","2020-02-15","0","0","0","0","0","0"
"Colquitt","2020-02-16","0","0","0","0","0","0"
"Colquitt","2020-02-17","0","0","0","0","0","0"
"Colquitt","2020-02-18","0","0","0","0","0","0"
"Colquitt","2020-02-19","0","0","0","0","0","0"
"Colquitt","2020-02-20","0","0","0","0","0","0"
"Colquitt","2020-02-21","0","0","0","0","0","0"
"Colquitt","2020-02-22","0","0","0","0","0","0"
"Colquitt","2020-02-23","0","0","0","0","0","0"
"Colquitt","2020-02-24","0","0","0","0","0","0"
"Colquitt","2020-02-25","0","0","0","0","0","0"
"Colquitt","2020-02-26","0","0","0","0","0","0"
"Colquitt","2020-02-27","0","0","0","0","0","0"
"Colquitt","2020-02-28","0","0","0","0","0","0"
"Colquitt","2020-02-29","0","0","0","0","0","0"
"Colquitt","2020-03-01","0","0","0","0","0","0"
"Colquitt","2020-03-02","0","0","0","0","0","0"
"Colquitt","2020-03-03","0","0","0","0","0","0"
"Colquitt","2020-03-04","0","0","0","0","0","0"
"Colquitt","2020-03-05","0","0","0","0","0","0"
"Colquitt","2020-03-06","0","0","0","0","0","0"
"Colquitt","2020-03-07","0","0","0","0","0","0"
"Colquitt","2020-03-08","0","0","0","0","0","0"
"Colquitt","2020-03-09","0","0","0","0","0","0"
"Colquitt","2020-03-10","0","0","0","0","0","0"
"Colquitt","2020-03-11","0","0","0","0","0","0"
"Colquitt","2020-03-12","0","0","0","0","0","0"
"Colquitt","2020-03-13","1","1","0","0","0","0"
"Colquitt","2020-03-14","0","1","0","0","0","0"
"Colquitt","2020-03-15","2","3","0","0","0","0"
"Colquitt","2020-03-16","3","6","0","0","0","0"
"Colquitt","2020-03-17","8","14","2","2","3.6","1.8"
"Colquitt","2020-03-18","6","20","0","2","3.6","1.8"
"Colquitt","2020-03-19","4","24","1","3","7.1","3.6"
"Colquitt","2020-03-20","7","31","1","4","9.2","4.6"
"Colquitt","2020-03-21","4","35","0","4","9.2","4.6"
"Colquitt","2020-03-22","6","41","4","8","18.7","9.4"
"Colquitt","2020-03-23","11","52","4","12","23.9","12"
"Colquitt","2020-03-24","31","83","7","19","23.6","13.6"
"Colquitt","2020-03-25","22","105","3","22","25.5","14.5"
"Colquitt","2020-03-26","16","121","6","28","27.3","17.2"
"Colquitt","2020-03-27","7","128","3","31","31.4","20.3"
"Colquitt","2020-03-28","4","132","1","32","34.9","22.1"
"Colquitt","2020-03-29","0","132","0","32","25.4","22.1"
"Colquitt","2020-03-30","2","134","1","33","27.4","25.6"
"Colquitt","2020-03-31","2","136","2","35","38.4","31"
"Colquitt","2020-04-01","4","140","2","37","43.6","34.6"
"Colquitt","2020-04-02","5","145","1","38","41.1","34.2"
"Colquitt","2020-04-03","2","147","1","39","42.1","36.8"
"Colquitt","2020-04-04","0","147","0","39","38.6","36.8"
"Colquitt","2020-04-05","1","148","0","39","38.6","32"
"Colquitt","2020-04-06","3","151","1","40","36.2","31.8"
"Colquitt","2020-04-07","6","157","0","40","21.9","30.2"
"Colquitt","2020-04-08","2","159","0","40","14.8","29.2"
"Colquitt","2020-04-09","1","160","0","40","11.9","26.5"
"Colquitt","2020-04-10","5","165","1","41","7.6","24.9"
"Colquitt","2020-04-11","5","170","0","41","7.6","23.1"
"Colquitt","2020-04-12","11","181","4","45","12.8","25.7"
"Colquitt","2020-04-13","24","205","7","52","12.2","24.2"
"Colquitt","2020-04-14","44","249","14","66","16.8","19.3"
"Colquitt","2020-04-15","30","279","4","70","18.7","16.7"
"Colquitt","2020-04-16","39","318","6","76","20.9","16.4"
"Colquitt","2020-04-17","36","354","4","80","19.6","13.6"
"Colquitt","2020-04-18","19","373","3","83","21.9","14.7"
"Colquitt","2020-04-19","7","380","1","84","18.7","15.8"
"Colquitt","2020-04-20","16","396","4","88","18.1","15.2"
"Colquitt","2020-04-21","50","446","5","93","15","15.9"
"Colquitt","2020-04-22","38","484","6","99","15.3","17"
"Colquitt","2020-04-23","28","512","4","103","15.2","18"
"Colquitt","2020-04-24","20","532","5","108","17.2","18.4"
"Colquitt","2020-04-25","22","554","0","108","14.9","18.4"
"Colquitt","2020-04-26","8","562","1","109","14.7","16.7"
"Colquitt","2020-04-27","28","590","3","112","12.6","15.4"
"Colquitt","2020-04-28","44","634","3","115","12.2","13.6"
"Colquitt","2020-04-29","110","744","9","124","11.1","13.2"
"Colquitt","2020-04-30","59","803","4","128","10","12.6"
"Colquitt","2020-05-01","63","866","6","134","7.8","12.5"
"Colquitt","2020-05-02","36","902","2","136","8.6","11.7"
"Colquitt","2020-05-03","18","920","1","137","7.6","11.1"
"Colquitt","2020-05-04","52","972","6","143","7.7","10.2"
"Colquitt","2020-05-05","43","1015","2","145","7.4","9.8"
"Colquitt","2020-05-06","30","1045","6","151","9.1","10.1"
"Colquitt","2020-05-07","30","1075","4","155","10","10"
"Colquitt","2020-05-08","66","1141","14","169","11.7","9.7"
"Colquitt","2020-05-09","26","1167","5","174","13.6","11.1"
"Colquitt","2020-05-10","38","1205","10","184","16.6","12.1"
"Colquitt","2020-05-11","75","1280","8","192","16.5","12.1"
"Colquitt","2020-05-12","54","1334","18","210","20.6","14"
"Colquitt","2020-05-13","20","1354","3","213","19.9","14.5"
"Colquitt","2020-05-14","80","1434","1","214","18.1","14.1"
"Colquitt","2020-05-15","110","1544","29","243","18.9","15.3"
"Colquitt","2020-05-16","38","1582","8","251","19.1","16.4"
"Colquitt","2020-05-17","52","1634","28","279","23.1","19.8"
"Colquitt","2020-05-18","118","1752","31","310","25.3","20.9"
"Colquitt","2020-05-19","93","1845","32","342","25.5","23"
"Colquitt","2020-05-20","84","1929","4","346","24","21.9"
"Colquitt","2020-05-21","228","2157","74","420","28.5","23.3"
"Colquitt","2020-05-22","140","2297","9","429","25.6","22.2"
"Colquitt","2020-05-23","69","2366","14","443","25.5","22.3"
"Colquitt","2020-05-24","33","2399","6","449","20.4","21.7"
"Colquitt","2020-05-25","17","2416","3","452","19.2","22.2"
"Colquitt","2020-05-26","96","2512","15","467","16.5","21"
"Colquitt","2020-05-27","127","2639","10","477","16.9","20.5"
"Colquitt","2020-05-28","38","2677","4","481","13.8","21.1"
"Colquitt","2020-05-29","72","2749","8","489","14.5","20"
"Colquitt","2020-05-30","41","2790","7","496","14","19.8"
"Colquitt","2020-05-31","33","2823","7","503","14.4","17.4"
"Colquitt","2020-06-01","74","2897","14","517","14.6","16.9"
"Colquitt","2020-06-02","99","2996","22","539","15.6","16"
"Colquitt","2020-06-03","96","3092","5","544","15.2","16.1"
"Colquitt","2020-06-04","106","3198","12","556","15.3","14.5"
"Colquitt","2020-06-05","214","3412","17","573","14.8","14.7"
"Colquitt","2020-06-06","9","3421","3","576","17.2","15.6"
"Colquitt","2020-06-07","29","3450","6","582","17.1","15.8"
"Colquitt","2020-06-08","173","3623","16","598","15.7","15.2"
"Colquitt","2020-06-09","137","3760","34","632","16.1","15.8"
"Colquitt","2020-06-10","127","3887","15","647","17","16.1"
"Colquitt","2020-06-11","163","4050","23","670","17.4","16.4"
"Colquitt","2020-06-12","131","4181","16","686","18","16.4"
"Colquitt","2020-06-13","7","4188","4","690","21.4","19.3"
"Colquitt","2020-06-14","144","4332","27","717","21.2","19.1"
"Colquitt","2020-06-15","160","4492","22","739","21.8","18.8"
"Colquitt","2020-06-16","144","4636","26","765","20.8","18.5"
"Colquitt","2020-06-17","73","4709","10","775","21.1","19.1"
"Colquitt","2020-06-18","164","4873","29","804","21.6","19.5"
"Colquitt","2020-06-19","152","5025","22","826","21.9","20"
"Colquitt","2020-06-20","73","5098","11","837","15.9","18.7"
"Colquitt","2020-06-21","27","5125","8","845","17.5","19.3"
"Colquitt","2020-06-22","234","5359","37","882","17.8","19.8"
"Colquitt","2020-06-23","214","5573","45","927","18.2","19.5"
"Colquitt","2020-06-24","65","5638","16","943","19.8","20.4"
"Colquitt","2020-06-25","252","5890","59","1002","20.6","21.1"
"Colquitt","2020-06-26","233","6123","26","1028","20.1","21"
"Colquitt","2020-06-27","161","6284","18","1046","19.5","17.7"
"Colquitt","2020-06-28","19","6303","5","1051","19.1","18.3"
"Colquitt","2020-06-29","286","6589","60","1111","19.8","18.8"
"Colquitt","2020-06-30","259","6848","44","1155","19.2","18.7"
"Colquitt","2020-07-01","72","6920","9","1164","17.5","18.6"
"Colquitt","2020-07-02","299","7219","45","1209","16.3","18.4"
"Colquitt","2020-07-03","206","7425","35","1244","17.1","18.6"
"Colquitt","2020-07-04","11","7436","1","1245","16.8","18.2"
"Colquitt","2020-07-05","10","7446","2","1247","15.9","17.5"
"Colquitt","2020-07-06","227","7673","26","1273","14.6","17.2"
"Colquitt","2020-07-07","192","7865","32","1305","14.5","16.9"
"Colquitt","2020-07-08","64","7929","12","1317","15.4","16.5"
"Colquitt","2020-07-09","237","8166","22","1339","14.6","15.5"
"Colquitt","2020-07-10","143","8309","14","1353","13.6","15.4"
"Colquitt","2020-07-11","78","8387","5","1358","13.2","15"
"Colquitt","2020-07-12","13","8400","2","1360","12.5","14.2"
